001-TIME,002-TempTra-001     ,003-Pmean     ,004-Pmax     ,005-MeanFreePath      
    2.20239999999991E-003,    9.51895214688374E+002,    1.92325110954641E-001,    8.59055285173288E-001,    1.84241746693428E-003 
    2.20279999999991E-003,    9.51848924678547E+002,    1.92625128047261E-001,    8.05974404378719E-001,    1.84239865151898E-003 
    2.20319999999991E-003,    9.51991204910058E+002,    1.92776235142527E-001,    8.31402353165946E-001,    1.84245648159997E-003 
    2.20359999999991E-003,    9.51814987627292E+002,    1.92714801597604E-001,    8.38449056950019E-001,    1.84238485672881E-003 
    2.20399999999991E-003,    9.51922529420008E+002,    1.92417855194413E-001,    8.43851768502789E-001,    1.84242856916399E-003 
    2.20439999999991E-003,    9.51940608878619E+002,    1.91915873428264E-001,    7.10733888590135E-001,    1.84243591752547E-003 
    2.20479999999991E-003,    9.51826819800609E+002,    1.92855824215700E-001,    7.37271659614369E-001,    1.84238966633481E-003 
    2.20519999999991E-003,    9.51959540036738E+002,    1.92790436006473E-001,    8.47452916441705E-001,    1.84244361194043E-003 
    2.20559999999991E-003,    9.51851576366193E+002,    1.92497100642226E-001,    7.65313753980091E-001,    1.84239972936510E-003 
    2.20599999999991E-003,    9.52186675032312E+002,    1.92670855770402E-001,    8.37838971523111E-001,    1.84253591968414E-003 
    2.20639999999991E-003,    9.52422387325232E+002,    1.92679643619391E-001,    7.59061020209324E-001,    1.84263169485355E-003 
    2.20679999999991E-003,    9.52312352619437E+002,    1.92432747902078E-001,    8.14116524080176E-001,    1.84258698762554E-003 
    2.20719999999991E-003,    9.52453982835036E+002,    1.92729864034075E-001,    7.73770508681823E-001,    1.84264453139162E-003 
    2.20759999999991E-003,    9.52369940329942E+002,    1.92747238901910E-001,    7.31189365433383E-001,    1.84261038608778E-003 
    2.20799999999991E-003,    9.52112689152052E+002,    1.92788810108384E-001,    8.22596752214585E-001,    1.84250585370629E-003 
    2.20839999999991E-003,    9.52132586154093E+002,    1.92471872267919E-001,    7.90177274623806E-001,    1.84251393952272E-003 
    2.20879999999991E-003,    9.52159535775558E+002,    1.92726936203768E-001,    8.12268062130002E-001,    1.84252489119557E-003 
    2.20919999999991E-003,    9.52275428564460E+002,    1.92317055100817E-001,    7.71167447366977E-001,    1.84257198442489E-003 
    2.20959999999991E-003,    9.52473687609444E+002,    1.93238521267987E-001,    8.34781038705328E-001,    1.84265253682363E-003 
    2.20999999999991E-003,    9.52533508692665E+002,    1.92581365801814E-001,    7.62021667450462E-001,    1.84267683945258E-003 
    2.21039999999991E-003,    9.52705127071989E+002,    1.92308102521807E-001,    7.17564162001486E-001,    1.84274655362891E-003 
    2.21079999999991E-003,    9.52630769220306E+002,    1.92985572933503E-001,    8.41592411716820E-001,    1.84271634947857E-003 
    2.21119999999991E-003,    9.52613298601676E+002,    1.92488459482583E-001,    8.61041353806360E-001,    1.84270925264520E-003 
    2.21159999999991E-003,    9.52788745994297E+002,    1.92791803193788E-001,    7.71795776254675E-001,    1.84278051740037E-003 
    2.21199999999991E-003,    9.52664896985690E+002,    1.92738715672837E-001,    7.64606452385449E-001,    1.84273021240397E-003 
    2.21239999999991E-003,    9.52309724699267E+002,    1.92709075344214E-001,    6.98217517596502E-001,    1.84258591984864E-003 
    2.21279999999991E-003,    9.52358351466648E+002,    1.92742153611561E-001,    7.05335894987336E-001,    1.84260567750665E-003 
    2.21319999999991E-003,    9.52269854549896E+002,    1.92072582265692E-001,    8.84748778580640E-001,    1.84256971951837E-003 
    2.21359999999991E-003,    9.52421677410545E+002,    1.92526104008209E-001,    7.72528424470213E-001,    1.84263140642748E-003 
    2.21399999999991E-003,    9.52456805145343E+002,    1.92899668785479E-001,    7.51601990365105E-001,    1.84264567801584E-003 
    2.21439999999991E-003,    9.52381305102773E+002,    1.92868141759761E-001,    7.85429632150763E-001,    1.84261500357649E-003 
    2.21479999999991E-003,    9.52465330661660E+002,    1.92515806611803E-001,    8.75005264230687E-001,    1.84264914167375E-003 
    2.21519999999991E-003,    9.52563920915501E+002,    1.92774748781076E-001,    8.72422138034095E-001,    1.84268919411537E-003 
    2.21559999999991E-003,    9.52653977644398E+002,    1.92382342611353E-001,    8.27963036887473E-001,    1.84272577693756E-003 
    2.21599999999991E-003,    9.52733871073579E+002,    1.92949105106282E-001,    8.54756805907616E-001,    1.84275822893976E-003 
    2.21639999999991E-003,    9.52702089463924E+002,    1.92583189041689E-001,    9.46752864483358E-001,    1.84274531978937E-003 
    2.21679999999991E-003,    9.52582364052755E+002,    1.93500413202950E-001,    8.89645322074761E-001,    1.84269668630451E-003 
    2.21719999999991E-003,    9.53087290361704E+002,    1.92531796646688E-001,    7.35331869850398E-001,    1.84290175893495E-003 
    2.21759999999991E-003,    9.52979626480663E+002,    1.92619715974661E-001,    7.49356502042526E-001,    1.84285803913043E-003 
    2.21799999999991E-003,    9.53086172699793E+002,    1.92583143188031E-001,    7.09149947001528E-001,    1.84290130509842E-003 
    2.21839999999991E-003,    9.53107687290931E+002,    1.92810178446319E-001,    8.63080075247792E-001,    1.84291004121515E-003 
    2.21879999999991E-003,    9.53085253702232E+002,    1.93413916771907E-001,    8.08660843392450E-001,    1.84290093193099E-003 
    2.21919999999991E-003,    9.53477977191720E+002,    1.92914770802369E-001,    8.83434779792400E-001,    1.84306037503383E-003 
    2.21959999999991E-003,    9.53690442703169E+002,    1.92585133068079E-001,    9.53057964857528E-001,    1.84314661298118E-003 
    2.21999999999991E-003,    9.53560201596722E+002,    1.92887563498207E-001,    7.59028045463894E-001,    1.84309375102231E-003 
    2.22039999999991E-003,    9.53696224771313E+002,    1.92733639218658E-001,    8.30270032427156E-001,    1.84314895966140E-003 
    2.22079999999991E-003,    9.53736934055982E+002,    1.92772593593579E-001,    7.23647248181500E-001,    1.84316548140262E-003 
    2.22119999999991E-003,    9.53570258550732E+002,    1.93132544280798E-001,    8.05087692582296E-001,    1.84309783311874E-003 
    2.22159999999990E-003,    9.53627596490298E+002,    1.92926860575199E-001,    8.12309908028768E-001,    1.84312110581781E-003 
    2.22199999999990E-003,    9.53617999563195E+002,    1.92905727636346E-001,    7.93621978665608E-001,    1.84311721063111E-003 
    2.22239999999990E-003,    9.53503115411867E+002,    1.92632950001701E-001,    8.57703407108035E-001,    1.84307057921576E-003 
    2.22279999999990E-003,    9.53414700938832E+002,    1.93006342551911E-001,    6.97697205512398E-001,    1.84303468880613E-003 
    2.22319999999990E-003,    9.53340199873243E+002,    1.93314070363822E-001,    7.80157159540732E-001,    1.84300444427544E-003 
    2.22359999999990E-003,    9.53467629311240E+002,    1.93590413901085E-001,    7.92355054680977E-001,    1.84305617452931E-003 
    2.22399999999990E-003,    9.53415599476839E+002,    1.92726142294889E-001,    7.64245442287620E-001,    1.84303505356616E-003 
    2.22439999999990E-003,    9.53238194659204E+002,    1.92596095813914E-001,    7.90431211287140E-001,    1.84296303110326E-003 
    2.22479999999990E-003,    9.52987382620514E+002,    1.92501777385126E-001,    6.81149024494921E-001,    1.84286118884932E-003 
    2.22519999999990E-003,    9.52792593464056E+002,    1.93090623796748E-001,    7.39613162658148E-001,    1.84278208008309E-003 
    2.22559999999990E-003,    9.52748771443718E+002,    1.93075007765234E-001,    6.68284993738174E-001,    1.84276428110007E-003 
    2.22599999999990E-003,    9.52848319636580E+002,    1.92489131828434E-001,    7.67430972070597E-001,    1.84280471318530E-003 
    2.22639999999990E-003,    9.52952019182991E+002,    1.93191070176212E-001,    8.58782977877631E-001,    1.84284682781871E-003 
    2.22679999999990E-003,    9.53324449554558E+002,    1.92849009597834E-001,    8.59892580103188E-001,    1.84299805002046E-003 
    2.22719999999990E-003,    9.53200689659121E+002,    1.93469515274276E-001,    7.36578175888059E-001,    1.84294780354032E-003 
    2.22759999999990E-003,    9.53471416464019E+002,    1.92980799016289E-001,    7.76120028452242E-001,    1.84305771184854E-003 
    2.22799999999990E-003,    9.53542665509430E+002,    1.92044151680300E-001,    6.95352537593483E-001,    1.84308663308010E-003 
    2.22839999999990E-003,    9.53648272391091E+002,    1.92305811127484E-001,    8.08970742078446E-001,    1.84312949761689E-003 
    2.22879999999990E-003,    9.53601066400218E+002,    1.92376903468512E-001,    7.34886292009801E-001,    1.84311033774822E-003 
    2.22919999999990E-003,    9.53687444523751E+002,    1.92853277873267E-001,    7.84820305890271E-001,    1.84314539615119E-003 
    2.22959999999990E-003,    9.53814483022693E+002,    1.93134803528356E-001,    7.72128718413189E-001,    1.84319695287699E-003 
    2.22999999999990E-003,    9.53758935439348E+002,    1.92645483140758E-001,    7.45590625855277E-001,    1.84317441036623E-003 
    2.23039999999990E-003,    9.54029987859703E+002,    1.92609868827785E-001,    8.99461710091924E-001,    1.84328439997317E-003 
    2.23079999999990E-003,    9.54119328385531E+002,    1.92882824649290E-001,    8.07634647811734E-001,    1.84332064780686E-003 
    2.23119999999990E-003,    9.54314069063738E+002,    1.92949738481083E-001,    8.34198674613043E-001,    1.84339965000156E-003 
    2.23159999999990E-003,    9.54376785086564E+002,    1.93025703229327E-001,    7.85158539943728E-001,    1.84342508986086E-003 
    2.23199999999990E-003,    9.54342477566847E+002,    1.92767790386910E-001,    8.97220280553545E-001,    1.84341117366891E-003 
    2.23239999999990E-003,    9.54715292465890E+002,    1.92764330018974E-001,    8.87406189333834E-001,    1.84356237774939E-003 
    2.23279999999990E-003,    9.54897740410256E+002,    1.92506323949369E-001,    7.59270238945569E-001,    1.84363635691805E-003 
    2.23319999999990E-003,    9.54603411755630E+002,    1.92836180690383E-001,    8.55544253766106E-001,    1.84351700672643E-003 
    2.23359999999990E-003,    9.54908890107707E+002,    1.92839435524863E-001,    8.10647023797990E-001,    1.84364087754607E-003 
    2.23399999999990E-003,    9.54558817770294E+002,    1.92719374669706E-001,    7.87972061293329E-001,    1.84349892134130E-003 
    2.23439999999990E-003,    9.54442223914296E+002,    1.93042301288977E-001,    8.67581849766830E-001,    1.84345163277920E-003 
    2.23479999999990E-003,    9.54629078861572E+002,    1.93038856227754E-001,    7.94021916744728E-001,    1.84352741588805E-003 
    2.23519999999990E-003,    9.54827801945629E+002,    1.93110243279362E-001,    6.85227239139569E-001,    1.84360799952181E-003 
    2.23559999999990E-003,    9.54806251935156E+002,    1.92851936644663E-001,    7.61281486283328E-001,    1.84359926147876E-003 
    2.23599999999990E-003,    9.54508159093425E+002,    1.93013752696319E-001,    9.39541706523786E-001,    1.84347837557067E-003 
    2.23639999999990E-003,    9.54780658143808E+002,    1.92417238713923E-001,    6.99453584518447E-001,    1.84358888357140E-003 
    2.23679999999990E-003,    9.54877118643004E+002,    1.93496351581511E-001,    7.48053665115980E-001,    1.84362799574372E-003 
    2.23719999999990E-003,    9.54869259284957E+002,    1.92778399842985E-001,    7.27824662847693E-001,    1.84362480909942E-003 
    2.23759999999990E-003,    9.54646391066262E+002,    1.92518634974609E-001,    7.17725813697092E-001,    1.84353443663796E-003 
    2.23799999999990E-003,    9.54695525566848E+002,    1.93142088560452E-001,    7.81784334329951E-001,    1.84355436197752E-003 
    2.23839999999990E-003,    9.54663129072500E+002,    1.92285964684266E-001,    7.33151245011293E-001,    1.84354122443319E-003 
    2.23879999999990E-003,    9.54532582486256E+002,    1.93509078224052E-001,    7.76978504394679E-001,    1.84348828113682E-003 
    2.23919999999990E-003,    9.54529762509714E+002,    1.93417331017375E-001,    9.02995902984194E-001,    1.84348713742945E-003 
    2.23959999999990E-003,    9.54665274619311E+002,    1.93019480368609E-001,    8.20259783468933E-001,    1.84354209451403E-003 
    2.23999999999990E-003,    9.54354652224746E+002,    1.93032003514771E-001,    7.86254345762011E-001,    1.84341611213225E-003 
    2.24039999999990E-003,    9.54340476022889E+002,    1.92916394133265E-001,    8.68459502439239E-001,    1.84341036176852E-003 
    2.24079999999989E-003,    9.54512660056475E+002,    1.92609079594411E-001,    8.44022695413326E-001,    1.84348020107277E-003 
    2.24119999999989E-003,    9.54799508273827E+002,    1.92857768541576E-001,    7.68855330495051E-001,    1.84359652704423E-003 
    2.24159999999989E-003,    9.54492422201344E+002,    1.93262795685004E-001,    8.29704295072721E-001,    1.84347199294327E-003 
    2.24199999999989E-003,    9.54627190662346E+002,    1.93244739243054E-001,    9.10121995231895E-001,    1.84352665014619E-003 
    2.24239999999989E-003,    9.54875337575299E+002,    1.93233274431329E-001,    7.70919848049845E-001,    1.84362727359632E-003 
    2.24279999999989E-003,    9.55152670937164E+002,    1.92858748110959E-001,    8.65476650295781E-001,    1.84373970769444E-003 
    2.24319999999989E-003,    9.55177046729215E+002,    1.92996437350662E-001,    7.97662736078313E-001,    1.84374958868462E-003 
    2.24359999999989E-003,    9.55234700281088E+002,    1.93053556064308E-001,    8.23205794195328E-001,    1.84377295838086E-003 
    2.24399999999989E-003,    9.55139569379866E+002,    1.92379699487611E-001,    7.67832178912053E-001,    1.84373439675459E-003 
    2.24439999999989E-003,    9.55185886779138E+002,    1.92988064966939E-001,    8.01982384356579E-001,    1.84375317204497E-003 
    2.24479999999989E-003,    9.55337676110882E+002,    1.92553455283525E-001,    7.79978240499422E-001,    1.84381469655566E-003 
    2.24519999999989E-003,    9.55548397487451E+002,    1.93073216283731E-001,    7.78343775846628E-001,    1.84390009509077E-003 
    2.24559999999989E-003,    9.55295117452409E+002,    1.93345492800428E-001,    7.97198518280662E-001,    1.84379744710640E-003 
    2.24599999999989E-003,    9.55128527935683E+002,    1.92652410459531E-001,    7.13749161398221E-001,    1.84372992087206E-003 
    2.24639999999989E-003,    9.55088080997044E+002,    1.91888753798886E-001,    6.92401337444931E-001,    1.84371352450235E-003 
    2.24679999999989E-003,    9.54831786845819E+002,    1.92717923735825E-001,    8.19525684336905E-001,    1.84360961529186E-003 
    2.24719999999989E-003,    9.54989145091988E+002,    1.92926776024007E-001,    7.24916714426783E-001,    1.84367341557822E-003 
    2.24759999999989E-003,    9.54762308102747E+002,    1.92805183596614E-001,    9.18654547216466E-001,    1.84358144276336E-003 
    2.24799999999989E-003,    9.54689636810902E+002,    1.92499565893864E-001,    7.15811774347081E-001,    1.84355197397396E-003 
    2.24839999999989E-003,    9.54401055795220E+002,    1.92726393558027E-001,    9.31566997843999E-001,    1.84343493457288E-003 
    2.24879999999989E-003,    9.54455739585984E+002,    1.92822870211807E-001,    7.48540684363222E-001,    1.84345711474854E-003 
    2.24919999999989E-003,    9.54512351331489E+002,    1.93170445586939E-001,    7.60257539070587E-001,    1.84348007586020E-003 
    2.24959999999989E-003,    9.54620028311364E+002,    1.92841689035596E-001,    7.48480220619657E-001,    1.84352374550962E-003 
    2.24999999999989E-003,    9.54648657945625E+002,    1.92323364462439E-001,    7.54918390793012E-001,    1.84353535593533E-003 
    2.25039999999989E-003,    9.54805693487398E+002,    1.92504451015988E-001,    7.08355144401912E-001,    1.84359903503872E-003 
    2.25079999999989E-003,    9.54172467990658E+002,    1.93248394161885E-001,    7.58842836862547E-001,    1.84334220668996E-003 
    2.25119999999989E-003,    9.54365955915711E+002,    1.93230123961214E-001,    8.19505236631884E-001,    1.84342069725664E-003 
    2.25159999999989E-003,    9.54141968617108E+002,    1.93195956036319E-001,    1.02934814281953E+000,    1.84332983312669E-003 
    2.25199999999989E-003,    9.53944840178239E+002,    1.92967601161386E-001,    9.40068258251738E-001,    1.84324985079236E-003 
    2.25239999999989E-003,    9.53646234942037E+002,    1.92801180367050E-001,    8.52960408316741E-001,    1.84312867067680E-003 
    2.25279999999989E-003,    9.53522710868708E+002,    1.92857578429972E-001,    7.77898381633873E-001,    1.84307853331513E-003 
    2.25319999999989E-003,    9.53772422096078E+002,    1.92963605702467E-001,    9.44466323274638E-001,    1.84317988366285E-003 
    2.25359999999989E-003,    9.53567979767169E+002,    1.92563896169691E-001,    6.79690808535484E-001,    1.84309690816828E-003 
    2.25399999999989E-003,    9.53566614088562E+002,    1.92472596339300E-001,    7.25628128872369E-001,    1.84309635384316E-003 
    2.25439999999989E-003,    9.53599439616305E+002,    1.92918430066773E-001,    7.83282594639016E-001,    1.84310967745921E-003 
    2.25479999999989E-003,    9.53776389727562E+002,    1.93081118471879E-001,    7.22193016272767E-001,    1.84318149383707E-003 
    2.25519999999989E-003,    9.53669704031090E+002,    1.92916079056978E-001,    7.62523514978075E-001,    1.84313819599873E-003 
    2.25559999999989E-003,    9.53781037867517E+002,    1.93166476873782E-001,    8.18302061295838E-001,    1.84318338017366E-003 
    2.25599999999989E-003,    9.53902219699832E+002,    1.92664974473777E-001,    8.53862341453947E-001,    1.84323255636353E-003 
    2.25639999999989E-003,    9.54007369884063E+002,    1.92742687056632E-001,    7.49488287362496E-001,    1.84327522283194E-003 
    2.25679999999989E-003,    9.54355564854762E+002,    1.92373965791740E-001,    7.56364339248351E-001,    1.84341648232462E-003 
    2.25719999999989E-003,    9.54436145443444E+002,    1.92208019774925E-001,    7.32427299728487E-001,    1.84344916732562E-003 
    2.25759999999989E-003,    9.54532926485243E+002,    1.92394436654303E-001,    7.42474520958424E-001,    1.84348842065347E-003 
    2.25799999999989E-003,    9.54743692777263E+002,    1.92693721898540E-001,    8.10084495342213E-001,    1.84357389426899E-003 
    2.25839999999989E-003,    9.54769398362070E+002,    1.92626717002148E-001,    7.25507045253751E-001,    1.84358431782528E-003 
    2.25879999999989E-003,    9.54713661072003E+002,    1.92894655712137E-001,    7.51599509442171E-001,    1.84356171619984E-003 
    2.25919999999989E-003,    9.54613000310135E+002,    1.92757023739151E-001,    7.44855192493525E-001,    1.84352089534082E-003 
    2.25959999999989E-003,    9.54788631140391E+002,    1.92740208368335E-001,    7.45985804550961E-001,    1.84359211652825E-003 
    2.25999999999988E-003,    9.54774876473304E+002,    1.92714959837937E-001,    8.87753734210686E-001,    1.84358653915830E-003 
    2.26039999999988E-003,    9.54634538690527E+002,    1.93337193286843E-001,    8.22003184128920E-001,    1.84352963006483E-003 
    2.26079999999988E-003,    9.54673954342513E+002,    1.92489640377680E-001,    7.38875433490027E-001,    1.84354561437528E-003 
    2.26119999999988E-003,    9.54890759812139E+002,    1.92185498057307E-001,    8.41293486201145E-001,    1.84363352662384E-003 
    2.26159999999988E-003,    9.54717439553326E+002,    1.92291882203896E-001,    8.73092616451759E-001,    1.84356324841742E-003 
    2.26199999999988E-003,    9.54469049560314E+002,    1.92750851801784E-001,    7.43515912179715E-001,    1.84346251322691E-003 
    2.26239999999988E-003,    9.54386547976578E+002,    1.92846413298894E-001,    6.86728553696338E-001,    1.84342904991902E-003 
    2.26279999999988E-003,    9.54272982730021E+002,    1.93092356711123E-001,    7.97095904780506E-001,    1.84338298320080E-003 
    2.26319999999988E-003,    9.54522690958184E+002,    1.92909765120572E-001,    7.47718376231072E-001,    1.84348426938477E-003 
    2.26359999999988E-003,    9.54752170376192E+002,    1.92812473025535E-001,    7.57005010214323E-001,    1.84357733194061E-003 
    2.26399999999988E-003,    9.54402681008934E+002,    1.92886895654465E-001,    7.66570705679948E-001,    1.84343559378682E-003 
    2.26439999999988E-003,    9.54530859204412E+002,    1.92612415967968E-001,    7.14327869088154E-001,    1.84348758221993E-003 
    2.26479999999988E-003,    9.54182288900722E+002,    1.92834838077394E-001,    6.91557619012098E-001,    1.84334619095618E-003 
    2.26519999999988E-003,    9.54294882929366E+002,    1.92621395748485E-001,    7.01049902951682E-001,    1.84339186715624E-003 
    2.26559999999988E-003,    9.54468282681214E+002,    1.93154823249096E-001,    7.27133700923977E-001,    1.84346220218508E-003 
    2.26599999999988E-003,    9.54701457960785E+002,    1.92470354130400E-001,    8.52465346258340E-001,    1.84355676766536E-003 
    2.26639999999988E-003,    9.54807401654666E+002,    1.92735011341124E-001,    7.54545007185357E-001,    1.84359972766801E-003 
    2.26679999999988E-003,    9.54838819820497E+002,    1.93415762495157E-001,    7.44671288265447E-001,    1.84361246696130E-003 
    2.26719999999988E-003,    9.54903175443696E+002,    1.93203816071607E-001,    7.43428923189086E-001,    1.84363856054937E-003 
    2.26759999999988E-003,    9.55289592390872E+002,    1.92617432117081E-001,    7.68545485929054E-001,    1.84379520769926E-003 
    2.26799999999988E-003,    9.55489392858625E+002,    1.92480659954370E-001,    9.48592077706862E-001,    1.84387618392949E-003 
    2.26839999999988E-003,    9.55683472072827E+002,    1.93474439416195E-001,    8.57139726265791E-001,    1.84395482861188E-003 
    2.26879999999988E-003,    9.56155092213979E+002,    1.92693452535015E-001,    7.95194434885029E-001,    1.84414588572077E-003 
    2.26919999999988E-003,    9.56006481185306E+002,    1.92721700393623E-001,    8.31278692414449E-001,    1.84408569023395E-003 
    2.26959999999988E-003,    9.56178063458581E+002,    1.92857856924185E-001,    8.00595827700094E-001,    1.84415518965500E-003 
    2.26999999999988E-003,    9.56412365694092E+002,    1.93466778120460E-001,    7.59611886465256E-001,    1.84425007789350E-003 
    2.27039999999988E-003,    9.56437616047838E+002,    1.92842088043549E-001,    7.37087722135128E-001,    1.84426030274149E-003 
    2.27079999999988E-003,    9.56682468840385E+002,    1.93170699068397E-001,    1.02755156154880E+000,    1.84435944207936E-003 
    2.27119999999988E-003,    9.56438122579204E+002,    1.93121136153756E-001,    7.47322459836227E-001,    1.84426050785352E-003 
    2.27159999999988E-003,    9.56441042564860E+002,    1.93032915928011E-001,    7.35289331273561E-001,    1.84426169025476E-003 
    2.27199999999988E-003,    9.56442886069487E+002,    1.93134008520102E-001,    7.45279069070202E-001,    1.84426243675085E-003 
    2.27239999999988E-003,    9.56461289016790E+002,    1.92966726415296E-001,    7.65123177335669E-001,    1.84426988865150E-003 
    2.27279999999988E-003,    9.56471438417303E+002,    1.93306889847524E-001,    8.50221548065620E-001,    1.84427399839714E-003 
    2.27319999999988E-003,    9.56695292765211E+002,    1.93222809083139E-001,    7.16846345917388E-001,    1.84436463385249E-003 
    2.27359999999988E-003,    9.56431260864004E+002,    1.93168365055704E-001,    7.84031086880296E-001,    1.84425772930105E-003 
    2.27399999999988E-003,    9.56666106410765E+002,    1.93173719631209E-001,    7.72480837961284E-001,    1.84435281766076E-003 
    2.27439999999988E-003,    9.56558359627533E+002,    1.92159775814726E-001,    7.99018941124943E-001,    1.84430919355420E-003 
    2.27479999999988E-003,    9.56569618839391E+002,    1.92793428520372E-001,    6.76336082408057E-001,    1.84431375232257E-003 
    2.27519999999988E-003,    9.56457272671880E+002,    1.93021511347718E-001,    7.93061009939374E-001,    1.84426826232366E-003 
    2.27559999999988E-003,    9.56193943225594E+002,    1.92578972279688E-001,    8.35847050768369E-001,    1.84416162125847E-003 
    2.27599999999988E-003,    9.55995822861323E+002,    1.93009295193493E-001,    7.98423449296286E-001,    1.84408137275343E-003 
    2.27639999999988E-003,    9.55597244644905E+002,    1.92713885653856E-001,    7.49399033605800E-001,    1.84391988913425E-003 
    2.27679999999988E-003,    9.55664260815623E+002,    1.93267457802202E-001,    7.27272185485071E-001,    1.84394704439849E-003 
    2.27719999999988E-003,    9.55868131595243E+002,    1.93040348412616E-001,    7.61292507085281E-001,    1.84402964453888E-003 
    2.27759999999988E-003,    9.55848934689013E+002,    1.92471481925775E-001,    7.41177737431507E-001,    1.84402186732756E-003 
    2.27799999999988E-003,    9.55838354052435E+002,    1.93053963150927E-001,    7.58054972971047E-001,    1.84401758075877E-003 
    2.27839999999988E-003,    9.56184135700878E+002,    1.93038534138100E-001,    8.03559921187537E-001,    1.84415764903698E-003 
    2.27879999999988E-003,    9.56421544917712E+002,    1.92986648176549E-001,    7.05852143232667E-001,    1.84425379494199E-003 
    2.27919999999987E-003,    9.56458901368146E+002,    1.92711114649251E-001,    7.77800195647651E-001,    1.84426892182795E-003 
    2.27959999999987E-003,    9.56741449266691E+002,    1.93610585422122E-001,    7.63601131611782E-001,    1.84438331988287E-003 
    2.27999999999987E-003,    9.56792915794504E+002,    1.92384555072000E-001,    7.15703451291511E-001,    1.84440415478827E-003 
    2.28039999999987E-003,    9.56845913675130E+002,    1.92655335739982E-001,    8.05544290254388E-001,    1.84442560869737E-003 
    2.28079999999987E-003,    9.57216439867252E+002,    1.92954970005296E-001,    8.54125215137041E-001,    1.84457557404761E-003 
    2.28119999999987E-003,    9.57264209680416E+002,    1.92837355037295E-001,    8.10903206435171E-001,    1.84459490488115E-003 
    2.28159999999987E-003,    9.56985516539482E+002,    1.93312276417636E-001,    8.23177196480427E-001,    1.84448211641078E-003 
    2.28199999999987E-003,    9.56969707196956E+002,    1.93436445715283E-001,    7.39848416369220E-001,    1.84447571751523E-003 
    2.28239999999987E-003,    9.57231260251596E+002,    1.93014548326239E-001,    7.08249068578877E-001,    1.84458157143925E-003 
    2.28279999999987E-003,    9.57289604016637E+002,    1.93137249464747E-001,    7.47585004593109E-001,    1.84460518080299E-003 
    2.28319999999987E-003,    9.57173983026873E+002,    1.93616079468922E-001,    7.99681559028546E-001,    1.84455839255541E-003 
    2.28359999999987E-003,    9.57334050768107E+002,    1.92645635806337E-001,    8.05274796623447E-001,    1.84462316584416E-003 
    2.28399999999987E-003,    9.57526270940387E+002,    1.92578135231509E-001,    6.95992594887861E-001,    1.84470093868583E-003 
    2.28439999999987E-003,    9.57391287557009E+002,    1.93086313821139E-001,    7.66749550624117E-001,    1.84464632530537E-003 
    2.28479999999987E-003,    9.57292593881392E+002,    1.92895115136986E-001,    8.61117145148884E-001,    1.84460639064980E-003 
    2.28519999999987E-003,    9.57687420567729E+002,    1.93029272851831E-001,    7.93959809619022E-001,    1.84476613079047E-003 
    2.28559999999987E-003,    9.57507302714217E+002,    1.93020374797780E-001,    8.34160106981470E-001,    1.84469326463479E-003 
    2.28599999999987E-003,    9.57520615175176E+002,    1.92836204374128E-001,    7.81201349877058E-001,    1.84469865052287E-003 
    2.28639999999987E-003,    9.57821478092937E+002,    1.93381468792015E-001,    8.83146110732685E-001,    1.84482035634654E-003 
    2.28679999999987E-003,    9.57701469394759E+002,    1.93519862335275E-001,    7.53590119474707E-001,    1.84477181374756E-003 
    2.28719999999987E-003,    9.57747358107791E+002,    1.93719540893316E-001,    7.55046887687466E-001,    1.84479037594782E-003 
    2.28759999999987E-003,    9.57781197760562E+002,    1.92337699627520E-001,    8.03470940189825E-001,    1.84480406379643E-003 
    2.28799999999987E-003,    9.58227411386139E+002,    1.93446825387119E-001,    8.86915804579998E-001,    1.84498451764817E-003 
    2.28839999999987E-003,    9.58048148329018E+002,    1.92815318360622E-001,    8.13162074803571E-001,    1.84491202961369E-003 
    2.28879999999987E-003,    9.58105195585281E+002,    1.92642070626410E-001,    8.07739426321182E-001,    1.84493509879427E-003 
    2.28919999999987E-003,    9.58213370294316E+002,    1.93637303977172E-001,    8.01696040427492E-001,    1.84497884028307E-003 
    2.28959999999987E-003,    9.58161343878209E+002,    1.93112254932549E-001,    7.34103943795356E-001,    1.84495780338598E-003 
    2.28999999999987E-003,    9.57849277358407E+002,    1.92939813562664E-001,    7.86722802172020E-001,    1.84483160025102E-003 
    2.29039999999987E-003,    9.57523455142895E+002,    1.93248771894177E-001,    7.54364855520728E-001,    1.84469979949498E-003 
    2.29079999999987E-003,    9.57314980606183E+002,    1.92866210538764E-001,    7.72298567850216E-001,    1.84461544932844E-003 
    2.29119999999987E-003,    9.57560294896716E+002,    1.92666166851320E-001,    8.39697951187753E-001,    1.84471470359284E-003 
    2.29159999999987E-003,    9.57755511366278E+002,    1.93203144637828E-001,    7.51434697522537E-001,    1.84479367390572E-003 
    2.29199999999987E-003,    9.57844867808923E+002,    1.93560228588256E-001,    7.69903008694025E-001,    1.84482981674796E-003 
    2.29239999999987E-003,    9.57683172315419E+002,    1.93223389470803E-001,    8.00097356632471E-001,    1.84476441229697E-003 
    2.29279999999987E-003,    9.57899477213658E+002,    1.92990693442903E-001,    8.25736181333962E-001,    1.84485190381706E-003 
    2.29319999999987E-003,    9.57973538283030E+002,    1.92875366309825E-001,    1.20828857499104E+000,    1.84488185662784E-003 
