TIME,002-nPart-Spec-001,003-TempTra-001,004-TempVib001,005-XiVibMean001,006-TempRot001,007-TempTotal001
3.92800000000013E-006,1.99790000000000E+004,6.52672583429059E+003,6.55819526212838E+003,6.96460603816057E+000,6.53781737627060E+003,6.54689827041818E+003
3.93000000000013E-006,1.99790000000000E+004,6.52115017411620E+003,6.55937133038475E+003,6.96478001480471E+000,6.54151486022557E+003,6.54680307514412E+003
3.93200000000013E-006,1.99790000000000E+004,6.52681807596783E+003,6.55803005411768E+003,6.96458159415121E+000,6.53833447899324E+003,6.54691164737261E+003
3.93400000000013E-006,1.99790000000000E+004,6.53637004128959E+003,6.55790140151998E+003,6.96456255804727E+000,6.52451697397572E+003,6.54692206691059E+003
3.93600000000013E-006,1.99790000000000E+004,6.53908700684719E+003,6.55893732228670E+003,6.96471581844835E+000,6.51633154515980E+003,6.54683820495128E+003
3.93800000000013E-006,1.99790000000000E+004,6.54002942989432E+003,6.56058928275102E+003,6.96496012601328E+000,6.50836376874018E+003,6.54670452385152E+003
3.94000000000013E-006,1.99790000000000E+004,6.53075098957804E+003,6.56196245757332E+003,6.96516311670753E+000,6.51683336674901E+003,6.54659345810037E+003
3.94200000000013E-006,1.99790000000000E+004,6.53052791514444E+003,6.56254554954220E+003,6.96524928876623E+000,6.51485458233354E+003,6.54654631434112E+003
3.94400000000013E-006,1.99790000000000E+004,6.52550647405067E+003,6.56107678949350E+003,6.96503220117975E+000,6.52821404764306E+003,6.54666509154484E+003
3.94600000000013E-006,1.99790000000000E+004,6.52869144484843E+003,6.55998159042491E+003,6.96487026807129E+000,6.52778176988378E+003,6.54675369289943E+003
3.94800000000013E-006,1.99790000000000E+004,6.53180786080871E+003,6.56088004185534E+003,6.96500311433684E+000,6.51954256112930E+003,6.54668100630403E+003
3.95000000000013E-006,1.99790000000000E+004,6.52746642086366E+003,6.56136264325162E+003,6.96507445842089E+000,6.52414000659670E+003,6.54664197092436E+003
3.95200000000013E-006,1.99790000000000E+004,6.52976970689155E+003,6.56393719533979E+003,6.96545489492309E+000,6.51047051926865E+003,6.54643382256156E+003
3.95400000000013E-006,1.99790000000000E+004,6.53044205382593E+003,6.56384711367255E+003,6.96544158843632E+000,6.50981940113948E+003,6.54644110294853E+003
3.95600000000013E-006,1.99790000000000E+004,6.52802034009148E+003,6.56297735805725E+003,6.96531309423486E+000,6.51690273003738E+003,6.54651140280933E+003
3.95800000000013E-006,1.99790000000000E+004,6.54293772616323E+003,6.56078482475999E+003,6.96498903701529E+000,6.50322553876196E+003,6.54668870922954E+003
3.96000000000013E-006,1.99790000000000E+004,6.53764941568975E+003,6.56320463296249E+003,6.96534667398538E+000,6.50155738281945E+003,6.54649302756128E+003
3.96200000000013E-006,1.99790000000000E+004,6.52796705911480E+003,6.56116166210642E+003,6.96504474810257E+000,6.52418643547554E+003,6.54665822598144E+003
3.96400000000013E-006,1.99790000000000E+004,6.52894404531743E+003,6.56157969331703E+003,6.96510654224128E+000,6.52106241069886E+003,6.54662441409713E+003
3.96600000000013E-006,1.99790000000000E+004,6.51373256389701E+003,6.56364266289224E+003,6.96541138655768E+000,6.53569478373793E+003,6.54645762439658E+003
3.96800000000013E-006,1.99790000000000E+004,6.50995730468110E+003,6.56526663619370E+003,6.96565123471587E+000,6.53491453126344E+003,6.54632640469666E+003
3.97000000000013E-006,1.99790000000000E+004,6.51003004032857E+003,6.56485551664350E+003,6.96559052604680E+000,6.53643656348469E+003,6.54635961919651E+003
3.97200000000013E-006,1.99790000000000E+004,6.49361680316535E+003,6.56427621642441E+003,6.96550497064194E+000,6.56335480753724E+003,6.54640642671840E+003
3.97400000000014E-006,1.99790000000000E+004,6.49856479049717E+003,6.56235743457710E+003,6.96522148981898E+000,6.56354561196422E+003,6.54656152326644E+003
3.97600000000014E-006,1.99790000000000E+004,6.50882248730618E+003,6.55969788103014E+003,6.96482831135140E+000,6.55871081708855E+003,6.54677665014976E+003
3.97800000000014E-006,1.99790000000000E+004,6.49911314687413E+003,6.56082001808810E+003,6.96499424019888E+000,6.56882278108766E+003,6.54668586271387E+003
3.98000000000014E-006,1.99790000000000E+004,6.50329589160793E+003,6.56087900188514E+003,6.96500296058504E+000,6.56231461523575E+003,6.54668108612281E+003
3.98200000000014E-006,1.99790000000000E+004,6.49656594504901E+003,6.55982521755935E+003,6.96484714309292E+000,6.57659040498755E+003,6.54676634260625E+003
3.98400000000014E-006,1.99790000000000E+004,6.50966011869539E+003,6.55689174690347E+003,6.96441314011373E+000,6.56858761190874E+003,6.54700382735169E+003
3.98600000000014E-006,1.99790000000000E+004,6.51249803987639E+003,6.55698474600926E+003,6.96442690476906E+000,6.56396176272145E+003,6.54699629558656E+003
3.98800000000014E-006,1.99790000000000E+004,6.52267415585409E+003,6.55780986573510E+003,6.96454901351442E+000,6.54542395443887E+003,6.54692947633735E+003
3.99000000000014E-006,1.99790000000000E+004,6.52406343733598E+003,6.55814770880036E+003,6.96459900233633E+000,6.54199963479876E+003,6.54690211984497E+003
3.99200000000014E-006,1.99790000000000E+004,6.52596230821676E+003,6.55763294195383E+003,6.96452283313523E+000,6.54119365792352E+003,6.54694380114517E+003
3.99400000000014E-006,1.99790000000000E+004,6.52225925018851E+003,6.55821189244843E+003,6.96460849870213E+000,6.54445129817176E+003,6.54689692837353E+003
3.99600000000014E-006,1.99790000000000E+004,6.51937482871197E+003,6.55920314051258E+003,6.96475513792223E+000,6.54484516498290E+003,6.54681668673623E+003
3.99800000000014E-006,1.99790000000000E+004,6.52782409952399E+003,6.55871607552735E+003,6.96468308965677E+000,6.53410369882693E+003,6.54685611397655E+003
4.00000000000014E-006,1.99790000000000E+004,6.53351851883781E+003,6.55848119871598E+003,6.96464834233048E+000,6.52649390828655E+003,6.54687512250544E+003
4.00200000000014E-006,1.99790000000000E+004,6.52457973678545E+003,6.55677182821486E+003,6.96439539059406E+000,6.54668393931595E+003,6.54701353719600E+003
4.00400000000014E-006,1.99790000000000E+004,6.52827404729313E+003,6.55901196085651E+003,6.96472685918548E+000,6.53225483153029E+003,6.54683215925655E+003
4.00600000000014E-006,1.99790000000000E+004,6.52649351382732E+003,6.55944563763662E+003,6.96479100517498E+000,6.53320503109835E+003,6.54679706028671E+003
4.00800000000014E-006,1.99790000000000E+004,6.53140417102264E+003,6.55779057566823E+003,6.96454615912182E+000,6.53240547505661E+003,6.54693104005091E+003
4.01000000000014E-006,1.99790000000000E+004,6.54708240861356E+003,6.55795801087175E+003,6.96457093434574E+000,6.50822380213785E+003,6.54691747920812E+003
4.01200000000014E-006,1.99790000000000E+004,6.54760670721723E+003,6.55663252742661E+003,6.96437477151149E+000,6.51269617699625E+003,6.54702482425080E+003
4.01400000000014E-006,1.99790000000000E+004,6.54546851345878E+003,6.55725767836763E+003,6.96446729896512E+000,6.51342318733961E+003,6.54697418862185E+003
4.01600000000014E-006,1.99790000000000E+004,6.55326902527864E+003,6.55780715997190E+003,6.96454861313777E+000,6.49954239658564E+003,6.54692969730612E+003
4.01800000000014E-006,1.99790000000000E+004,6.55772820153587E+003,6.55550796070373E+003,6.96420828496194E+000,6.50197557323789E+003,6.54711592589091E+003
4.02000000000014E-006,1.99790000000000E+004,6.55117312148532E+003,6.55421640973786E+003,6.96401701141700E+000,6.51693232465161E+003,6.54722059596977E+003
4.02200000000014E-006,1.99790000000000E+004,6.54996308924566E+003,6.55440078817283E+003,6.96404432143361E+000,6.51801585792027E+003,6.54720564955800E+003
4.02400000000014E-006,1.99790000000000E+004,6.54611990016789E+003,6.55445642197734E+003,6.96405256159568E+000,6.52355994680746E+003,6.54720114494464E+003
4.02600000000014E-006,1.99790000000000E+004,6.55247630391791E+003,6.55363756968257E+003,6.96393126467458E+000,6.51727406534279E+003,6.54726752255613E+003
4.02800000000014E-006,1.99790000000000E+004,6.54686877184488E+003,6.55500992541330E+003,6.96413453625800E+000,6.52024063148378E+003,6.54715628181881E+003
4.03000000000014E-006,1.99790000000000E+004,6.54403829529241E+003,6.55660786264645E+003,6.96437112058447E+000,6.51814663461521E+003,6.54702681931627E+003
4.03200000000014E-006,1.99790000000000E+004,6.54454386947768E+003,6.55611302089285E+003,6.96429786776136E+000,6.51935154677442E+003,6.54706690688945E+003
4.03400000000014E-006,1.99790000000000E+004,6.53466778980105E+003,6.55970456260864E+003,6.96482929950398E+000,6.51991635250990E+003,6.54677610915994E+003
4.03600000000014E-006,1.99790000000000E+004,6.53961471222256E+003,6.55777881388127E+003,6.96454441869726E+000,6.52013632324973E+003,6.54693199166241E+003
4.03800000000014E-006,1.99790000000000E+004,6.55785881800545E+003,6.55344142946065E+003,6.96390220614340E+000,6.50997847530163E+003,6.54728342671086E+003
4.04000000000014E-006,1.99790000000000E+004,6.56838949931731E+003,6.55157154461968E+003,6.96362509774484E+000,6.50160103384338E+003,6.54743507619515E+003
4.04200000000014E-006,1.99790000000000E+004,6.56806591916453E+003,6.55220268689349E+003,6.96371864665675E+000,6.49958240487340E+003,6.54738387855055E+003
4.04400000000014E-006,1.99790000000000E+004,6.57229616075404E+003,6.55375303398552E+003,6.96394837016210E+000,6.48708619109517E+003,6.54725816263778E+003
4.04600000000014E-006,1.99790000000000E+004,6.56365310660814E+003,6.55629785949163E+003,6.96432523114930E+000,6.48995434206227E+003,6.54705193116956E+003
4.04800000000014E-006,1.99790000000000E+004,6.55392145012925E+003,6.55568366044927E+003,6.96423429995636E+000,6.50698860840130E+003,6.54710168750543E+003
4.05000000000014E-006,1.99790000000000E+004,6.54965566527265E+003,6.55653834109819E+003,6.96436082973649E+000,6.50999642027751E+003,6.54703245350951E+003
4.05200000000014E-006,1.99790000000000E+004,6.55027732435435E+003,6.55844561885027E+003,6.96464307849540E+000,6.50149685622576E+003,6.54687800184500E+003
4.05400000000014E-006,1.99790000000000E+004,6.56020829521652E+003,6.55553049952709E+003,6.96421162224710E+000,6.49816601482815E+003,6.54711410022650E+003
4.05600000000014E-006,1.99790000000000E+004,6.55703672580303E+003,6.55597423548807E+003,6.96427732111197E+000,6.50116285240601E+003,6.54707814487076E+003
4.05800000000014E-006,1.99790000000000E+004,6.56086124494177E+003,6.55803273227105E+003,6.96458199041723E+000,6.48725911338957E+003,6.54691143276745E+003
4.06000000000014E-006,1.99790000000000E+004,6.55065042983817E+003,6.55950497115815E+003,6.96479978069757E+000,6.49673426692239E+003,6.54679226093989E+003
4.06200000000014E-006,1.99790000000000E+004,6.55356634885877E+003,6.56016650264990E+003,6.96489761222396E+000,6.48973578956272E+003,6.54673873312318E+003
4.06400000000014E-006,1.99790000000000E+004,6.54241179877350E+003,6.55936665512045E+003,6.96477932330473E+000,6.50964096971339E+003,6.54680345309280E+003
4.06600000000014E-006,1.99790000000000E+004,6.55156462476638E+003,6.55830643770462E+003,6.96462248693865E+000,6.50011813645008E+003,6.54688927502582E+003
4.06800000000014E-006,1.99790000000000E+004,6.53961906821160E+003,6.55927494447333E+003,6.96476575855697E+000,6.51419394062508E+003,6.54681087793905E+003
4.07000000000014E-006,1.99790000000000E+004,6.54686273593275E+003,6.55945408624415E+003,6.96479225474658E+000,6.50261769175871E+003,6.54679637880715E+003
4.07200000000014E-006,1.99790000000000E+004,6.54925619768450E+003,6.55862684056152E+003,6.96466988864227E+000,6.50230955428899E+003,6.54686333162345E+003
4.07400000000014E-006,1.99790000000000E+004,6.54666049007856E+003,6.55766642347257E+003,6.96452778767978E+000,6.51001355966406E+003,6.54694109188605E+003
4.07600000000014E-006,1.99790000000000E+004,6.55356368975650E+003,6.55791257429726E+003,6.96456421125685E+000,6.49868214870513E+003,6.54692115810486E+003
4.07800000000014E-006,1.99790000000000E+004,6.55472913026640E+003,6.55920584627577E+003,6.96475553813977E+000,6.49180297737920E+003,6.54681646770897E+003
4.08000000000014E-006,1.99790000000000E+004,6.55707379951226E+003,6.55968061568403E+003,6.96482575793464E+000,6.48640234069596E+003,6.54677804596720E+003
4.08200000000014E-006,1.99790000000000E+004,6.56164339947944E+003,6.56122182392281E+003,6.96505364178526E+000,6.47343321027819E+003,6.54665335596287E+003
4.08400000000014E-006,1.99790000000000E+004,6.55116744744215E+003,6.56156847452337E+003,6.96510488395466E+000,6.48777180723650E+003,6.54662531961152E+003
4.08600000000014E-006,1.99790000000000E+004,6.55175675758372E+003,6.56289060797599E+003,6.96530027638231E+000,6.48164230120628E+003,6.54651841837846E+003
4.08800000000014E-006,1.99790000000000E+004,6.54659309206356E+003,6.56513468882312E+003,6.96563175125609E+000,6.48048434185600E+003,6.54633706167825E+003
4.09000000000014E-006,1.99790000000000E+004,6.54491813913271E+003,6.56619412396048E+003,6.96578816770820E+000,6.47879344375840E+003,6.54625149155358E+003
4.09200000000014E-006,1.99790000000000E+004,6.54050346441119E+003,6.56570496062828E+003,6.96571595282190E+000,6.48735621063322E+003,6.54629099580099E+003
4.09400000000014E-006,1.99790000000000E+004,6.53883462568509E+003,6.56534751458476E+003,6.96566317692569E+000,6.49127765181461E+003,6.54631986949123E+003
4.09600000000014E-006,1.99790000000000E+004,6.53363071168130E+003,6.56621354287321E+003,6.96579103430319E+000,6.49564750500159E+003,6.54624991751538E+003
4.09800000000014E-006,1.99790000000000E+004,6.53414832695061E+003,6.56421983715453E+003,6.96549664337530E+000,6.50278119271376E+003,6.54641098008454E+003
4.10000000000014E-006,1.99790000000000E+004,6.53324414679566E+003,6.56470587137283E+003,6.96556842666045E+000,6.50220912519156E+003,6.54637170969563E+003
4.10200000000014E-006,1.99790000000000E+004,6.53771969216597E+003,6.56389571617406E+003,6.96544876783674E+000,6.49871008713009E+003,6.54643717081020E+003
4.10400000000014E-006,1.99790000000000E+004,6.54667111355646E+003,6.56042657803145E+003,6.96493606879754E+000,6.49904678706798E+003,6.54671768945830E+003
4.10600000000015E-006,1.99790000000000E+004,6.54191249878144E+003,6.56228301688591E+003,6.96521049223172E+000,6.49881930755876E+003,6.54656754133370E+003
4.10800000000015E-006,1.99790000000000E+004,6.54295384048692E+003,6.56222351770542E+003,6.96520169916268E+000,6.49749333884656E+003,6.54657234908481E+003
4.11000000000015E-006,1.99790000000000E+004,6.53809761082406E+003,6.56136308500888E+003,6.96507452372240E+000,6.50819145580195E+003,6.54664193299106E+003
4.11200000000015E-006,1.99790000000000E+004,6.52838654701915E+003,6.56112091920278E+003,6.96503872501880E+000,6.52371884133863E+003,6.54666151992667E+003
4.11400000000015E-006,1.99790000000000E+004,6.52114386186799E+003,6.56010770291839E+003,6.96488891728788E+000,6.53860277396551E+003,6.54674348515069E+003
4.11600000000015E-006,1.99790000000000E+004,6.53040022560341E+003,6.55788446749181E+003,6.96456005234892E+000,6.53353886703298E+003,6.54692343540964E+003
4.11800000000015E-006,1.99790000000000E+004,6.52832316022917E+003,6.55916789196481E+003,6.96474992417564E+000,6.53156252655889E+003,6.54681954143889E+003
4.12000000000015E-006,1.99790000000000E+004,6.54154448059026E+003,6.55787765706743E+003,6.96455904461900E+000,6.51684951493462E+003,6.54692398855291E+003
4.12200000000015E-006,1.99790000000000E+004,6.54410723818319E+003,6.55736218156864E+003,6.96448276468702E+000,6.51505049391636E+003,6.54696572666898E+003
4.12400000000015E-006,1.99790000000000E+004,6.53702235846761E+003,6.55699574392429E+003,6.96442853252953E+000,6.52713164701495E+003,6.54699540417857E+003
4.12600000000015E-006,1.99790000000000E+004,6.53816949284241E+003,6.55615831021493E+003,6.96430457249686E+000,6.52873342105214E+003,6.54706323663303E+003
4.12800000000015E-006,1.99790000000000E+004,6.53714631537450E+003,6.55538686399577E+003,6.96419035401202E+000,6.53332882892776E+003,6.54712573532134E+003
4.13000000000015E-006,1.99790000000000E+004,6.54750525963626E+003,6.55362903824556E+003,6.96393000076042E+000,6.52476447229786E+003,6.54726821302187E+003
4.13200000000015E-006,1.99790000000000E+004,6.54837098804772E+003,6.55412703672289E+003,6.96400377302663E+000,6.52149010411631E+003,6.54722784036650E+003
4.13400000000015E-006,1.99790000000000E+004,6.55169083702843E+003,6.55199259450487E+003,6.96368750829682E+000,6.52497855528112E+003,6.54740092067197E+003
4.13600000000015E-006,1.99790000000000E+004,6.54606451941261E+003,6.55030086668418E+003,6.96343670479191E+000,6.54012976802800E+003,6.54753817900984E+003
4.13800000000015E-006,1.99790000000000E+004,6.54747631917712E+003,6.54834470112904E+003,6.96314654682338E+000,6.54577291627151E+003,6.54769698561870E+003
4.14000000000015E-006,1.99790000000000E+004,6.53910779668109E+003,6.54751894637714E+003,6.96302401407008E+000,6.56160176388262E+003,6.54776405045111E+003
4.14200000000015E-006,1.99790000000000E+004,6.53523916274650E+003,6.54835385838883E+003,6.96314790549641E+000,6.56409231576553E+003,6.54769624116001E+003
4.14400000000015E-006,1.99790000000000E+004,6.53155970546843E+003,6.54760153657757E+003,6.96303627082896E+000,6.57259626768694E+003,6.54775734726385E+003
4.14600000000015E-006,1.99790000000000E+004,6.53230708320814E+003,6.54844313937105E+003,6.96316115203115E+000,6.56813625718629E+003,6.54768899648661E+003
4.14800000000015E-006,1.99790000000000E+004,6.52060309324789E+003,6.54862787673379E+003,6.96318856026802E+000,6.58495930254009E+003,6.54767399234188E+003
4.15000000000015E-006,1.99790000000000E+004,6.52379773432007E+003,6.54966840834188E+003,6.96334290996716E+000,6.57603916835063E+003,6.54758951599255E+003
4.15200000000015E-006,1.99790000000000E+004,6.52091203388915E+003,6.55007263463822E+003,6.96340285947742E+000,6.57876398707848E+003,6.54755670353398E+003
4.15400000000015E-006,1.99790000000000E+004,6.52281508224273E+003,6.55168984353169E+003,6.96364263347908E+000,6.56949332665584E+003,6.54742548031209E+003
4.15600000000015E-006,1.99790000000000E+004,6.51723858150115E+003,6.55341602841839E+003,6.96389844281396E+000,6.57100959386009E+003,6.54728548407961E+003
4.15800000000015E-006,1.99790000000000E+004,6.51166803596556E+003,6.55401262159343E+003,6.96398682477760E+000,6.57699849189719E+003,6.54723711962545E+003
4.16000000000015E-006,1.99790000000000E+004,6.50761506477918E+003,6.55477120163249E+003,6.96409918250460E+000,6.58006832557250E+003,6.54717563080901E+003
4.16200000000015E-006,1.99790000000000E+004,6.51047059538232E+003,6.55243737963933E+003,6.96375342889775E+000,6.58504426987001E+003,6.54736484344320E+003
4.16400000000015E-006,1.99790000000000E+004,6.52272969705900E+003,6.55206394750509E+003,6.96369808392660E+000,6.56813718299892E+003,6.54739513356823E+003
4.16600000000015E-006,1.99790000000000E+004,6.52337253069057E+003,6.54816470345352E+003,6.96311983964388E+000,6.58264271982820E+003,6.54771160379289E+003
4.16800000000015E-006,1.99790000000000E+004,6.53369726917295E+003,6.54547360107582E+003,6.96272038347200E+000,6.57783216848882E+003,6.54793024456287E+003
4.17000000000015E-006,1.99790000000000E+004,6.54219433379825E+003,6.54458213493201E+003,6.96258799028717E+000,6.56862331813479E+003,6.54800271273988E+003
4.17200000000015E-006,1.99790000000000E+004,6.54895238203926E+003,6.54774461991233E+003,6.96305750435912E+000,6.54593957176556E+003,6.54774572248057E+003
4.17400000000015E-006,1.99790000000000E+004,6.55693702180169E+003,6.54852529701750E+003,6.96317334138542E+000,6.53086538303136E+003,6.54768232222043E+003
4.17600000000015E-006,1.99790000000000E+004,6.57244244099948E+003,6.54596468789274E+003,6.96279330124896E+000,6.51776608300489E+003,6.54789032925128E+003
4.17800000000015E-006,1.99790000000000E+004,6.56863296479137E+003,6.54439359661620E+003,6.96255998582125E+000,6.52971335903185E+003,6.54801804066565E+003
4.18000000000015E-006,1.99790000000000E+004,6.56619753971820E+003,6.54470766761909E+003,6.96260663540110E+000,6.53212048933393E+003,6.54799250853417E+003
4.18200000000015E-006,1.99790000000000E+004,6.56970241471856E+003,6.54292515868217E+003,6.96234182040014E+000,6.53393494218701E+003,6.54813746042500E+003
4.18400000000015E-006,1.99790000000000E+004,6.57321488573197E+003,6.54256125193877E+003,6.96228774074121E+000,6.53010999261168E+003,6.54816706783108E+003
4.18600000000015E-006,1.99790000000000E+004,6.57545888861699E+003,6.54324576401114E+003,6.96238946044551E+000,6.52402830882072E+003,6.54811138585276E+003
4.18800000000015E-006,1.99790000000000E+004,6.58226981687185E+003,6.54231144741344E+003,6.96225061439861E+000,6.51751863849660E+003,6.54818738939186E+003
4.19000000000015E-006,1.99790000000000E+004,6.59096119328318E+003,6.54092737591214E+003,6.96204486354728E+000,6.50997259044700E+003,6.54830001848194E+003
4.19200000000015E-006,1.99790000000000E+004,6.59288669943152E+003,6.53908074775008E+003,6.96177022417451E+000,6.51441044264148E+003,6.54845036802590E+003
4.19400000000015E-006,1.99790000000000E+004,6.59271540074949E+003,6.53974160740267E+003,6.96186852701703E+000,6.51204556274522E+003,6.54839655044035E+003
4.19600000000015E-006,1.99790000000000E+004,6.58958664220423E+003,6.54006205627595E+003,6.96191618709614E+000,6.51546740970770E+003,6.54837046298052E+003
4.19800000000015E-006,1.99790000000000E+004,6.57354754075534E+003,6.53869860011329E+003,6.96171337126794E+000,6.54493526454382E+003,6.54848149217525E+003
4.20000000000015E-006,1.99790000000000E+004,6.58384401620660E+003,6.53816164416790E+003,6.96163347672255E+000,6.53162079612395E+003,6.54852523040129E+003
4.20200000000015E-006,1.99790000000000E+004,6.58262364927917E+003,6.53649990062100E+003,6.96138614557975E+000,6.54004390970645E+003,6.54866063704193E+003
4.20400000000015E-006,1.99790000000000E+004,6.58417484015649E+003,6.53553952034516E+003,6.96124315065118E+000,6.54152718595616E+003,6.54873892517854E+003
4.20600000000015E-006,1.99790000000000E+004,6.58859028185702E+003,6.53537992633293E+003,6.96121938424827E+000,6.53553715018848E+003,6.54875193374666E+003
4.20800000000015E-006,1.99790000000000E+004,6.58694585438890E+003,6.53390613209216E+003,6.96099985871759E+000,6.54385067361701E+003,6.54887212590993E+003
4.21000000000015E-006,1.99790000000000E+004,6.60589594719414E+003,6.53271807196693E+003,6.96082282673647E+000,6.52013883637623E+003,6.54896905714712E+003
4.21200000000015E-006,1.99790000000000E+004,6.60159969838393E+003,6.53172455989684E+003,6.96067473807244E+000,6.53052466712196E+003,6.54905014013788E+003
4.21400000000015E-006,1.99790000000000E+004,6.61550922112073E+003,6.53161512373980E+003,6.96065842341568E+000,6.51009453888041E+003,6.54905907331498E+003
4.21600000000015E-006,1.99790000000000E+004,6.62047013238175E+003,6.53393321733396E+003,6.96100389396936E+000,6.49345683683697E+003,6.54886992212339E+003
4.21800000000015E-006,1.99790000000000E+004,6.62169040270918E+003,6.53203107500999E+003,6.96072043039021E+000,6.49917263085532E+003,6.54902512616027E+003
4.22000000000015E-006,1.99790000000000E+004,6.61259606030290E+003,6.53038966150017E+003,6.96047569760935E+000,6.51932594085093E+003,6.54915912860042E+003
4.22200000000015E-006,1.99790000000000E+004,6.60402050120150E+003,6.53278060822857E+003,6.96083214671806E+000,6.52270390886387E+003,6.54896395381983E+003
4.22400000000015E-006,1.99790000000000E+004,6.61073805954973E+003,6.53377906245796E+003,6.96098092703288E+000,6.50866651222946E+003,6.54888249686023E+003
4.22600000000015E-006,1.99790000000000E+004,6.59776174213391E+003,6.53381437542866E+003,6.96098618826460E+000,6.52799088424387E+003,6.54887961460793E+003
4.22800000000015E-006,1.99790000000000E+004,6.59634976372935E+003,6.53501622206161E+003,6.96116521812905E+000,6.52534085545449E+003,6.54878159431309E+003
4.23000000000015E-006,1.99790000000000E+004,6.59678638509599E+003,6.53294181281412E+003,6.96085617079156E+000,6.53291554750982E+003,6.54895079942033E+003
4.23200000000015E-006,1.99790000000000E+004,6.59664016979845E+003,6.53211040725065E+003,6.96073225582379E+000,6.53643322873233E+003,6.54901864717119E+003
4.23400000000015E-006,1.99790000000000E+004,6.58570794438187E+003,6.53223212978139E+003,6.96075039952351E+000,6.55234869484158E+003,6.54900871713747E+003
4.23600000000015E-006,1.99790000000000E+004,6.58863767121494E+003,6.53121454194082E+003,6.96059870064181E+000,6.55199105238716E+003,6.54909177485087E+003
4.23800000000015E-006,1.99790000000000E+004,6.59481669046187E+003,6.52999549438469E+003,6.96041691066829E+000,6.54755872953308E+003,6.54919131843021E+003
4.24000000000016E-006,1.99790000000000E+004,6.60894652663527E+003,6.52917610829991E+003,6.96029468444682E+000,6.52961462245251E+003,6.54925824587664E+003
4.24200000000016E-006,1.99790000000000E+004,6.60526483058976E+003,6.52894589754957E+003,6.96026033920676E+000,6.53605046548467E+003,6.54927705490688E+003
4.24400000000016E-006,1.99790000000000E+004,6.60923921724036E+003,6.52912953972244E+003,6.96028773704325E+000,6.52936033853446E+003,6.54926205120308E+003
4.24600000000016E-006,1.99790000000000E+004,6.61283381253150E+003,6.52894494040885E+003,6.96026019640581E+000,6.52470077454315E+003,6.54927713056552E+003
4.24800000000016E-006,1.99790000000000E+004,6.60233677485948E+003,6.52833789231207E+003,6.96016961977648E+000,6.54285460674066E+003,6.54932673147404E+003
4.25000000000016E-006,1.99790000000000E+004,6.60111572603318E+003,6.52882524259886E+003,6.96024233774036E+000,6.54275276889849E+003,6.54928691017979E+003
4.25200000000016E-006,1.99790000000000E+004,6.61131343572685E+003,6.52708297038539E+003,6.95998232512865E+000,6.53436808583353E+003,6.54942929328581E+003
4.25400000000016E-006,1.99790000000000E+004,6.60527958428096E+003,6.52836684581893E+003,6.96017394023775E+000,6.53832554001323E+003,6.54932436742582E+003
4.25600000000016E-006,1.99790000000000E+004,6.60627501778906E+003,6.52946875407586E+003,6.96033834113211E+000,6.53246089968651E+003,6.54923433892958E+003
4.25800000000016E-006,1.99790000000000E+004,6.60560049409837E+003,6.52849954785816E+003,6.96019374166539E+000,6.53731769648439E+003,6.54931351971765E+003
4.26000000000016E-006,1.99790000000000E+004,6.60498896276081E+003,6.52633145846244E+003,6.95987013126030E+000,6.54683616071631E+003,6.54949073313373E+003
4.26200000000016E-006,1.99790000000000E+004,6.61100496241980E+003,6.52427274080083E+003,6.95956265996521E+000,6.54597939081888E+003,6.54965911767139E+003
4.26400000000016E-006,1.99790000000000E+004,6.60690530621837E+003,6.52496201096698E+003,6.95966562323427E+000,6.54939444196622E+003,6.54960272894660E+003
4.26600000000016E-006,1.99790000000000E+004,6.61134035553313E+003,6.52371661443115E+003,6.95947957093414E+000,6.54768252768675E+003,6.54970462235187E+003
4.26800000000016E-006,1.99790000000000E+004,6.61824522380307E+003,6.52203279222470E+003,6.95922791590796E+000,6.54400511216305E+003,6.54984244155578E+003
4.27000000000016E-006,1.99790000000000E+004,6.62030127373872E+003,6.52298831317072E+003,6.95937073781783E+000,6.53713039208216E+003,6.54976422358834E+003
4.27200000000016E-006,1.99790000000000E+004,6.62902829171425E+003,6.51994739426544E+003,6.95891607538604E+000,6.53610349292807E+003,6.55001323697269E+003
4.27400000000016E-006,1.99790000000000E+004,6.62691005110651E+003,6.51985686163767E+003,6.95890253335001E+000,6.53964001395780E+003,6.55002065568489E+003
4.27600000000016E-006,1.99790000000000E+004,6.61449660580221E+003,6.52112256060075E+003,6.95909182707702E+000,6.55323902469917E+003,6.54991697649625E+003
4.27800000000016E-006,1.99790000000000E+004,6.62685326549107E+003,6.52032435125446E+003,6.95897245752929E+000,6.53787060806743E+003,6.54998235553496E+003
4.28000000000016E-006,1.99790000000000E+004,6.63071727951536E+003,6.52022247098716E+003,6.95895721971212E+000,6.53247877642986E+003,6.54999070495017E+003
4.28200000000016E-006,1.99790000000000E+004,6.62405948050426E+003,6.52095958898617E+003,6.95906745743071E+000,6.53954123149089E+003,6.54993032276596E+003
4.28400000000016E-006,1.99790000000000E+004,6.61045962090973E+003,6.51966888472171E+003,6.95887441429825E+000,6.56506137825794E+003,6.55003605666912E+003
4.28600000000016E-006,1.99790000000000E+004,6.62441944207812E+003,6.51802191243308E+003,6.95862798262956E+000,6.55065530885081E+003,6.55017103374775E+003
4.28800000000016E-006,1.99790000000000E+004,6.61851334861942E+003,6.51867785753619E+003,6.95872614370957E+000,6.55691225673693E+003,6.55011726564146E+003
