001-TIME,002-nPart-Spec-001,003-TempTra-001,004-TempVib001,005-XiVibMean001,006-TempRot001,007-TempTotal001
1.28000000000000E-006,1.99790000000000E+004,5.97414547317466E+003,5.92390215137322E+003,1.38426598057015E+001,6.05051207884023E+003,5.95064048952953E+003
1.28200000000000E-006,1.99790000000000E+004,5.97771239849008E+003,5.92490481163267E+003,1.38432890762110E+001,6.04102925516487E+003,5.95044473544381E+003
1.28400000000000E-006,1.99790000000000E+004,5.97707259160767E+003,5.92521814296375E+003,1.38434856846128E+001,6.03978326529401E+003,5.95037797228294E+003
1.28600000000000E-006,1.99790000000000E+004,5.97724192259757E+003,5.92503014416510E+003,1.38433677217789E+001,6.04089860988014E+003,5.95044119028955E+003
1.28800000000000E-006,1.99790000000000E+004,5.96755327199409E+003,5.92528080922997E+003,1.38435250040861E+001,6.04886287988398E+003,5.95035516472638E+003
1.29000000000000E-006,1.99790000000000E+004,5.97589360867888E+003,5.92590747189212E+003,1.38439181583607E+001,6.03694374879841E+003,5.95025081161083E+003
1.29200000000000E-006,1.99790000000000E+004,5.96587422080094E+003,5.92503014416510E+003,1.38433677217789E+001,6.05193945180724E+003,5.95039177430219E+003
1.29400000000000E-006,1.99790000000000E+004,5.98321114869614E+003,5.92452881403538E+003,1.38430531218478E+001,6.03787908763728E+003,5.95053780678558E+003
1.29600000000000E-006,1.99790000000000E+004,5.97363328817906E+003,5.92396481763944E+003,1.38426991406283E+001,6.05047734290219E+003,5.95060146538888E+003
1.29800000000000E-006,1.99790000000000E+004,5.96754570654793E+003,5.92409015017187E+003,1.38427778082736E+001,6.05611384089551E+003,5.95062059597868E+003
1.30000000000000E-006,1.99790000000000E+004,5.96586299572166E+003,5.92440348150295E+003,1.38429744645064E+001,6.05583281980325E+003,5.95054203036238E+003
1.30200000000000E-006,1.99790000000000E+004,5.95810830351818E+003,5.92603280442455E+003,1.38439967803896E+001,6.05384739488375E+003,5.95020486381193E+003
1.30400000000000E-006,1.99790000000000E+004,5.94243996532398E+003,5.92722346348265E+003,1.38447435429715E+001,6.06258083143121E+003,5.94998624741037E+003
1.30600000000000E-006,1.99790000000000E+004,5.93735301391596E+003,5.92716079721644E+003,1.38447042462942E+001,6.06815090011237E+003,5.95001560790837E+003
1.30800000000000E-006,1.99790000000000E+004,5.94460847862322E+003,5.92741146228130E+003,1.38448614285934E+001,6.05938880677839E+003,5.94996254353361E+003
1.31000000000000E-006,1.99790000000000E+004,5.94068570041270E+003,5.92797545867724E+003,1.38452150457732E+001,6.05987677176836E+003,5.94983637897864E+003
1.31200000000000E-006,1.99790000000000E+004,5.94154572403538E+003,5.92810079120967E+003,1.38452936192855E+001,6.05854593379059E+003,5.94985255938711E+003
1.31400000000000E-006,1.99790000000000E+004,5.95305143609547E+003,5.92910345146912E+003,1.38459221015955E+001,6.04106969601184E+003,5.94964886555570E+003
1.31600000000000E-006,1.99790000000000E+004,5.94483737033755E+003,5.92891545267048E+003,1.38458042754860E+001,6.05040625038280E+003,5.94968750808409E+003
1.31800000000000E-006,1.99790000000000E+004,5.95073089072665E+003,5.92929145026777E+003,1.38460399210952E+001,6.04228848453597E+003,5.94961335961516E+003
1.32000000000000E-006,1.99790000000000E+004,5.95358757569600E+003,5.93010611172857E+003,1.38465503958949E+001,6.03462455863031E+003,5.94945454885984E+003
1.32200000000000E-006,1.99790000000000E+004,5.94830793067994E+003,5.92960478159885E+003,1.38462362722413E+001,6.04287709518248E+003,5.94955447798274E+003
1.32400000000000E-006,1.99790000000000E+004,5.94711573979192E+003,5.92979278039749E+003,1.38463540741177E+001,6.04308128867324E+003,5.94953617515641E+003
1.32600000000000E-006,1.99790000000000E+004,5.95092526995543E+003,5.92910345146912E+003,1.38459221015955E+001,6.04318825750033E+003,5.94964771600192E+003
1.32800000000000E-006,1.99790000000000E+004,5.94975152711277E+003,5.92847678880697E+003,1.38455293221895E+001,6.04816225060575E+003,5.94978539657693E+003
1.33000000000000E-006,1.99790000000000E+004,5.95948513381989E+003,5.92860212133940E+003,1.38456078839470E+001,6.03743785356879E+003,5.94972297773144E+003
1.33200000000000E-006,1.99790000000000E+004,5.95985672388394E+003,5.92941678280020E+003,1.38461184637566E+001,6.03261199318759E+003,5.94961748124637E+003
1.33400000000000E-006,1.99790000000000E+004,5.96149661857691E+003,5.92991811292993E+003,1.38464326050310E+001,6.02770466435545E+003,5.94947302130772E+003
1.33600000000000E-006,1.99790000000000E+004,5.96379578822146E+003,5.93135943705289E+003,1.38473354995062E+001,6.01698370516522E+003,5.94920474721311E+003
1.33800000000000E-006,1.99790000000000E+004,5.96233283112438E+003,5.93192343344883E+003,1.38476887003758E+001,6.01520605629270E+003,5.94910810752888E+003
1.34000000000000E-006,1.99790000000000E+004,5.96476168415183E+003,5.93323942503936E+003,1.38485126047107E+001,6.00507582014629E+003,5.94886155093027E+003
1.34200000000000E-006,1.99790000000000E+004,5.96689298116814E+003,5.93305142624071E+003,1.38483949238889E+001,6.00414966519583E+003,5.94891262725242E+003
1.34400000000000E-006,1.99790000000000E+004,5.96991703697592E+003,5.93392875396773E+003,1.38489440446149E+001,5.99593792231662E+003,5.94874023982866E+003
1.34600000000000E-006,1.99790000000000E+004,5.97518465160338E+003,5.93323942503936E+003,1.38485126047107E+001,5.99484663616738E+003,5.94889084029968E+003
1.34800000000000E-006,1.99790000000000E+004,5.97549894710552E+003,5.93248742984477E+003,1.38480418418318E+001,5.99893020508957E+003,5.94903127231212E+003
1.35000000000000E-006,1.99790000000000E+004,5.97663633973097E+003,5.93186076718261E+003,1.38476494587690E+001,6.00143978178190E+003,5.94914562311256E+003
1.35200000000000E-006,1.99790000000000E+004,5.97910777226344E+003,5.93154743585153E+003,1.38474532397319E+001,6.00072419288525E+003,5.94919258538819E+003
1.35400000000000E-006,1.99790000000000E+004,5.98365087700525E+003,5.93204876598126E+003,1.38477671813889E+001,5.99311616330569E+003,5.94907881888123E+003
1.35600000000000E-006,1.99790000000000E+004,5.97417753637783E+003,5.93161010211775E+003,1.38474924850065E+001,6.00539576383937E+003,5.94919717455064E+003
1.35800000000000E-006,1.99790000000000E+004,5.95524828063935E+003,5.93298875997449E+003,1.38483556954820E+001,6.01605916709942E+003,5.94890895952237E+003
1.36000000000000E-006,1.99790000000000E+004,5.96842874007157E+003,5.93280076117585E+003,1.38482380058624E+001,6.00400245426779E+003,5.94894773683526E+003
1.36200000000000E-006,1.99790000000000E+004,5.96655024969938E+003,5.93336475757179E+003,1.38485910549266E+001,6.00262305719149E+003,5.94884854553394E+003
1.36400000000000E-006,1.99790000000000E+004,5.98203848242280E+003,5.93336475757179E+003,1.38485910549266E+001,5.98705274161440E+003,5.94883613918427E+003
1.36600000000000E-006,1.99790000000000E+004,5.96919470921997E+003,5.93298875997449E+003,1.38483556954820E+001,6.00238427696751E+003,5.94895000147862E+003
1.36800000000000E-006,1.99790000000000E+004,5.95517482856317E+003,5.93361542263665E+003,1.38487479465620E+001,6.01267636677725E+003,5.94882348770020E+003
1.37000000000000E-006,1.99790000000000E+004,5.96880325640597E+003,5.93361542263665E+003,1.38487479465620E+001,5.99901767382273E+003,5.94881891333937E+003
1.37200000000000E-006,1.99790000000000E+004,5.96266780541684E+003,5.93461808289610E+003,1.38493753958440E+001,5.99915555402920E+003,5.94861154996609E+003
1.37400000000000E-006,1.99790000000000E+004,5.95734527567504E+003,5.93443008409745E+003,1.38492577633924E+001,6.00550482518281E+003,5.94863564288207E+003
1.37600000000000E-006,1.99790000000000E+004,5.95675518310175E+003,5.93424208529881E+003,1.38491401243466E+001,6.00738486219776E+003,5.94869951883537E+003
1.37800000000000E-006,1.99790000000000E+004,5.96910086320690E+003,5.93374075516908E+003,1.38488263879819E+001,5.99772840577747E+003,5.94875641756205E+003
1.38000000000000E-006,1.99790000000000E+004,5.96697621730909E+003,5.93568340942177E+003,1.38500418552055E+001,5.98855707756915E+003,5.94840375681176E+003
1.38200000000000E-006,1.99790000000000E+004,5.95851119590702E+003,5.93631007208392E+003,1.38504337912593E+001,5.99331797630909E+003,5.94828094821910E+003
1.38400000000000E-006,1.99790000000000E+004,5.96575604907436E+003,5.93562074315555E+003,1.38500026575729E+001,5.99026303922029E+003,5.94843347725630E+003
1.38600000000000E-006,1.99790000000000E+004,5.97499645992087E+003,5.93499408049339E+003,1.38496106409667E+001,5.98471798850192E+003,5.94855499446681E+003
1.38800000000000E-006,1.99790000000000E+004,5.96983107261842E+003,5.93461808289610E+003,1.38493753958440E+001,5.99216768099148E+003,5.94863805873430E+003
1.39000000000000E-006,1.99790000000000E+004,5.96438083427315E+003,5.93505674675961E+003,1.38496498459233E+001,5.99505119093860E+003,5.94855600730866E+003
1.39200000000000E-006,1.99790000000000E+004,5.97487136532118E+003,5.93486874796096E+003,1.38495322288561E+001,5.98539931047368E+003,5.94855166685736E+003
1.39400000000000E-006,1.99790000000000E+004,5.98827240648217E+003,5.93455541662988E+003,1.38493361857594E+001,5.97411634996403E+003,5.94865330720620E+003
1.39600000000000E-006,1.99790000000000E+004,5.98446217789051E+003,5.93436741783124E+003,1.38492185511098E+001,5.97898086222021E+003,5.94868156388254E+003
1.39800000000000E-006,1.99790000000000E+004,5.98202042489711E+003,5.93386608770151E+003,1.38489048264701E+001,5.98429844817155E+003,5.94876666259885E+003
1.40000000000000E-006,1.99790000000000E+004,5.97479456790434E+003,5.93499408049339E+003,1.38496106409667E+001,5.98469794748876E+003,5.94852145229306E+003
1.40200000000000E-006,1.99790000000000E+004,5.97761627960395E+003,5.93424208529881E+003,1.38491401243466E+001,5.98627233168984E+003,5.94866151708756E+003
1.40400000000000E-006,1.99790000000000E+004,5.97576365927258E+003,5.93355275637043E+003,1.38487087247526E+001,5.99226824247618E+003,5.94880710723136E+003
1.40600000000000E-006,1.99790000000000E+004,5.99225151275528E+003,5.93336475757179E+003,1.38485910549266E+001,5.97689874660231E+003,5.94884506203228E+003
1.40800000000000E-006,1.99790000000000E+004,5.99461195986900E+003,5.93399142023394E+003,1.38489832620269E+001,5.97084231870877E+003,5.94872337453455E+003
1.41000000000000E-006,1.99790000000000E+004,6.00497384205259E+003,5.93292609370828E+003,1.38483164663420E+001,5.96661322929091E+003,5.94890753235164E+003
1.41200000000000E-006,1.99790000000000E+004,5.99455750929441E+003,5.93430475156502E+003,1.38491793380946E+001,5.96928245758943E+003,5.94869786003541E+003
1.41400000000000E-006,1.99790000000000E+004,5.98478320545837E+003,5.93480608169475E+003,1.38494930217019E+001,5.97579749252647E+003,5.94855482598195E+003
1.41599999999999E-006,1.99790000000000E+004,5.98677492035928E+003,5.93424208529881E+003,1.38491401243466E+001,5.97734658881064E+003,5.94869671728385E+003
1.41799999999999E-006,1.99790000000000E+004,5.97435989109854E+003,5.93273809490963E+003,1.38481987745228E+001,5.99835543491239E+003,5.94894699185941E+003
1.41999999999999E-006,1.99790000000000E+004,5.97368823338203E+003,5.93317675877314E+003,1.38484733785032E+001,5.99645698067804E+003,5.94886436776974E+003
1.42199999999999E-006,1.99790000000000E+004,5.96985366949515E+003,5.93330209130557E+003,1.38485518301852E+001,5.99973424606816E+003,5.94886751902542E+003
1.42399999999999E-006,1.99790000000000E+004,5.96567753440457E+003,5.93380342143530E+003,1.38488656075924E+001,6.00096218555334E+003,5.94877146228637E+003
1.42599999999999E-006,1.99790000000000E+004,5.95686379801866E+003,5.93367808890287E+003,1.38487871676384E+001,6.01061607409903E+003,5.94881105800566E+003
1.42799999999999E-006,1.99790000000000E+004,5.95836247774137E+003,5.93505674675961E+003,1.38496498459233E+001,6.00105298007462E+003,5.94855350337597E+003
1.42999999999999E-006,1.99790000000000E+004,5.95893050376772E+003,5.93537007809069E+003,1.38498458597192E+001,5.99859763236049E+003,5.94848675122158E+003
1.43199999999999E-006,1.99790000000000E+004,5.96217568212680E+003,5.93524474555826E+003,1.38497674563982E+001,5.99605633307443E+003,5.94850573578559E+003
1.43399999999999E-006,1.99790000000000E+004,5.96099654445952E+003,5.93330209130557E+003,1.38485518301852E+001,6.00857763334578E+003,5.94886544263847E+003
1.43599999999999E-006,1.99790000000000E+004,5.95404766675042E+003,5.93386608770151E+003,1.38489048264701E+001,6.01237986040504E+003,5.94878308477746E+003
1.43799999999999E-006,1.99790000000000E+004,5.95757885940713E+003,5.93405408650016E+003,1.38490224787060E+001,6.00757438641959E+003,5.94872157044258E+003
1.43999999999999E-006,1.99790000000000E+004,5.96490939317385E+003,5.93455541662988E+003,1.38493361857594E+001,5.99720937645286E+003,5.94861250178828E+003
1.44199999999999E-006,1.99790000000000E+004,5.97617160579293E+003,5.93405408650016E+003,1.38490224787060E+001,5.98889662743725E+003,5.94870872155847E+003
1.44399999999999E-006,1.99790000000000E+004,5.98427619014700E+003,5.93443008409745E+003,1.38492577633924E+001,5.97870317977672E+003,5.94865518049915E+003
1.44599999999999E-006,1.99790000000000E+004,5.99003586497287E+003,5.93399142023394E+003,1.38489832620269E+001,5.97564341652466E+003,5.94875738175549E+003
1.44799999999999E-006,1.99790000000000E+004,5.97456261719194E+003,5.93455541662988E+003,1.38493361857594E+001,5.98749225200600E+003,5.94860284396978E+003
1.44999999999999E-006,1.99790000000000E+004,5.96629241959810E+003,5.93505674675961E+003,1.38496498459233E+001,5.99318079886658E+003,5.94856223309903E+003
1.45199999999999E-006,1.99790000000000E+004,5.96507932276703E+003,5.93631007208392E+003,1.38504337912593E+001,5.98680119669704E+003,5.94828870833888E+003
1.45399999999999E-006,1.99790000000000E+004,5.96982392336657E+003,5.93605940701906E+003,1.38502770256239E+001,5.98363927791339E+003,5.94835309750059E+003
1.45599999999999E-006,1.99790000000000E+004,5.97207327633303E+003,5.93468074916231E+003,1.38494146051959E+001,5.98946863092152E+003,5.94861270797773E+003
1.45799999999999E-006,1.99790000000000E+004,5.96398816008467E+003,5.93417941903259E+003,1.38491009098658E+001,6.00046862112087E+003,5.94870369550890E+003
1.45999999999999E-006,1.99790000000000E+004,5.95724582055516E+003,5.93486874796096E+003,1.38495322288561E+001,6.00298415250183E+003,5.94854551516510E+003
1.46199999999999E-006,1.99790000000000E+004,5.96649262431545E+003,5.93574607568798E+003,1.38500810521058E+001,5.98866633417625E+003,5.94839088155494E+003
1.46399999999999E-006,1.99790000000000E+004,5.96860782642614E+003,5.93549541062312E+003,1.38499242601108E+001,5.98821159555221E+003,5.94846703705465E+003
1.46599999999999E-006,1.99790000000000E+004,5.98606112390124E+003,5.93618473955149E+003,1.38503554099058E+001,5.96658919718784E+003,5.94831764704785E+003
1.46799999999999E-006,1.99790000000000E+004,5.99684500492490E+003,5.93612207328528E+003,1.38503162181309E+001,5.95609245098909E+003,5.94831734137925E+003
1.46999999999999E-006,1.99790000000000E+004,5.98397406564471E+003,5.93593407448663E+003,1.38501986384133E+001,5.97016448141498E+003,5.94836776337585E+003
1.47199999999999E-006,1.99790000000000E+004,5.97048251586938E+003,5.93800206127175E+003,1.38514916529866E+001,5.97142232579964E+003,5.94796111930287E+003
1.47399999999999E-006,1.99790000000000E+004,5.96806402824881E+003,5.93731273234337E+003,1.38510607366806E+001,5.97813264317478E+003,5.94812896141338E+003
1.47599999999999E-006,1.99790000000000E+004,5.96461606229745E+003,5.93718739981094E+003,1.38509823787492E+001,5.98219186761423E+003,5.94813393065377E+003
1.47799999999999E-006,1.99790000000000E+004,5.97578954765605E+003,5.93712473354473E+003,1.38509431986859E+001,5.97153575216070E+003,5.94816841524729E+003
1.47999999999999E-006,1.99790000000000E+004,5.97794573907829E+003,5.93787672873931E+003,1.38514133111519E+001,5.96487623558038E+003,5.94801230691636E+003
1.48199999999999E-006,1.99790000000000E+004,5.95730118695548E+003,5.93706206727851E+003,1.38509040178907E+001,5.99038660013957E+003,5.94817949333705E+003
1.48399999999999E-006,1.99790000000000E+004,5.94015492181822E+003,5.93844072513525E+003,1.38517658263657E+001,5.99925186689519E+003,5.94788955789751E+003
1.48599999999999E-006,1.99790000000000E+004,5.94532288553461E+003,5.93844072513525E+003,1.38517658263657E+001,5.99402510477380E+003,5.94788067227914E+003
1.48799999999999E-006,1.99790000000000E+004,5.94977169276956E+003,5.93793939500553E+003,1.38514524824351E+001,5.99280059304914E+003,5.94801827903681E+003
1.48999999999999E-006,1.99790000000000E+004,5.96130949473497E+003,5.93869139020012E+003,1.38519224807769E+001,5.97656347680374E+003,5.94783259924882E+003
1.49199999999999E-006,1.99790000000000E+004,5.96189564116511E+003,5.93862872393390E+003,1.38518833182711E+001,5.97635202380170E+003,5.94784551452065E+003
1.49399999999999E-006,1.99790000000000E+004,5.95946696456520E+003,5.93837805886904E+003,1.38517266609344E+001,5.98042058895124E+003,5.94791850391797E+003
1.49599999999999E-006,1.99790000000000E+004,5.96476880548782E+003,5.93919272032984E+003,1.38522357544975E+001,5.97048726163458E+003,5.94778680925252E+003
1.49799999999999E-006,1.99790000000000E+004,5.96815451434318E+003,5.94013271432308E+003,1.38528230166083E+001,5.96149966746631E+003,5.94759594810933E+003
1.49999999999999E-006,1.99790000000000E+004,5.97899236655541E+003,5.94019538058929E+003,1.38528621615682E+001,5.95014856967955E+003,5.94756210302855E+003
1.50199999999999E-006,1.99790000000000E+004,5.98250588500508E+003,5.94050871192037E+003,1.38530578754054E+001,5.94496695973379E+003,5.94752860092533E+003
1.50399999999999E-006,1.99790000000000E+004,5.98151915337909E+003,5.93994471552443E+003,1.38527055773436E+001,5.94909691174119E+003,5.94761016452942E+003
1.50599999999999E-006,1.99790000000000E+004,5.98960012017117E+003,5.94007004805686E+003,1.38527838709176E+001,5.94015936887756E+003,5.94756814906743E+003
1.50799999999999E-006,1.99790000000000E+004,5.98413383957511E+003,5.93906738779741E+003,1.38521574404547E+001,5.95163620722595E+003,5.94777706150101E+003
1.50999999999999E-006,1.99790000000000E+004,5.98266786295388E+003,5.93944338539471E+003,1.38523923738096E+001,5.95087842890448E+003,5.94770327468760E+003
1.51199999999999E-006,1.99790000000000E+004,5.98879240386669E+003,5.93806472753796E+003,1.38515308228066E+001,5.95290425254112E+003,5.94797336409357E+003
1.51399999999999E-006,1.99790000000000E+004,5.97928733286196E+003,5.93831539260282E+003,1.38516874947718E+001,5.96104842126513E+003,5.94794252917822E+003
1.51599999999999E-006,1.99790000000000E+004,5.98805260609987E+003,5.93869139020012E+003,1.38519224807769E+001,5.95001652473942E+003,5.94786224261975E+003
1.51799999999999E-006,1.99790000000000E+004,5.98266500032357E+003,5.93756339740824E+003,1.38512174437623E+001,5.96191141649935E+003,5.94805891823005E+003
1.51999999999999E-006,1.99790000000000E+004,5.97436035226205E+003,5.93750073114202E+003,1.38511782680895E+001,5.97051768125842E+003,5.94806079517843E+003
1.52199999999999E-006,1.99790000000000E+004,5.98025741039825E+003,5.93837805886904E+003,1.38517266609344E+001,5.95955425677088E+003,5.94790703594615E+003
1.52399999999999E-006,1.99790000000000E+004,5.97549121127497E+003,5.93725006607716E+003,1.38510215580808E+001,5.97087350659740E+003,5.94811065360528E+003
1.52599999999999E-006,1.99790000000000E+004,5.96418110407329E+003,5.93624740581771E+003,1.38503946009486E+001,5.98827194654846E+003,5.94833153420816E+003
1.52799999999999E-006,1.99790000000000E+004,5.97140545820887E+003,5.93624740581771E+003,1.38503946009486E+001,5.98074404702354E+003,5.94828565924263E+003
1.52999999999999E-006,1.99790000000000E+004,5.97997711734049E+003,5.93718739981094E+003,1.38509823787492E+001,5.96668713504310E+003,5.94811221724049E+003
1.53199999999999E-006,1.99790000000000E+004,5.96991693238849E+003,5.93800206127175E+003,1.38514916529866E+001,5.97219783303379E+003,5.94799284343075E+003
1.53399999999999E-006,1.99790000000000E+004,5.97168947987018E+003,5.93856605766769E+003,1.38518441550340E+001,5.96688149790841E+003,5.94785066547995E+003
1.53599999999999E-006,1.99790000000000E+004,5.97737119202611E+003,5.93869139020012E+003,1.38519224807769E+001,5.96054300947071E+003,5.94783882987331E+003
1.53799999999999E-006,1.99790000000000E+004,5.97876999985482E+003,5.93981938299200E+003,1.38526272808460E+001,5.95253257943870E+003,5.94762648266379E+003
1.53999999999999E-006,1.99790000000000E+004,5.99081319976652E+003,5.94007004805686E+003,1.38527838709176E+001,5.93914784424829E+003,5.94759860650363E+003
1.54199999999999E-006,1.99790000000000E+004,5.98998179939642E+003,5.93981938299200E+003,1.38526272808460E+001,5.94140002643929E+003,5.94763845788618E+003
1.54399999999999E-006,1.99790000000000E+004,5.97219471250684E+003,5.94075937698523E+003,1.38532144333220E+001,5.95352962963768E+003,5.94743924058957E+003
1.54599999999999E-006,1.99790000000000E+004,5.96023400314674E+003,5.94188736977712E+003,1.38539187992973E+001,5.95888542050001E+003,5.94722808126836E+003
1.54799999999999E-006,1.99790000000000E+004,5.96428338926941E+003,5.94163670471225E+003,1.38537622939771E+001,5.95650705561631E+003,5.94730571115633E+003
1.54999999999999E-006,1.99790000000000E+004,5.96562719800109E+003,5.94232603364063E+003,1.38541926554926E+001,5.95122915942612E+003,5.94719215295931E+003
1.55199999999999E-006,1.99790000000000E+004,5.97333409246615E+003,5.94282736377035E+003,1.38545055901935E+001,5.94039604576422E+003,5.94706953599098E+003
1.55399999999999E-006,1.99790000000000E+004,5.96553478705314E+003,5.94389269029602E+003,1.38551704213249E+001,5.94218664870631E+003,5.94690491150758E+003
1.55599999999999E-006,1.99790000000000E+004,5.95758731377311E+003,5.94295269630278E+003,1.38545838165685E+001,5.95560519327786E+003,5.94707574134329E+003
1.55799999999999E-006,1.99790000000000E+004,5.94644177524263E+003,5.94439402042574E+003,1.38554832100641E+001,5.95814157886442E+003,5.94678056218176E+003
1.55999999999999E-006,1.99790000000000E+004,5.95128717026869E+003,5.94433135415953E+003,1.38554441140251E+001,5.95381534896175E+003,5.94681527909472E+003
1.56199999999999E-006,1.99790000000000E+004,5.95071120878710E+003,5.94514601562033E+003,1.38559523056390E+001,5.94967737748039E+003,5.94667148589817E+003
1.56399999999999E-006,1.99790000000000E+004,5.94012075824742E+003,5.94633667467843E+003,1.38566948255538E+001,5.95317282827033E+003,5.94643038168753E+003
1.56599999999999E-006,1.99790000000000E+004,5.94272954364621E+003,5.94727666867166E+003,1.38572808396226E+001,5.94497291218433E+003,5.94624165059923E+003
1.56799999999999E-006,1.99790000000000E+004,5.92771746637011E+003,5.94715133613923E+003,1.38572027138861E+001,5.96079056865193E+003,5.94627588998401E+003
1.56999999999999E-006,1.99790000000000E+004,5.92427977205245E+003,5.94827932893111E+003,1.38579057406175E+001,5.95754004033582E+003,5.94605268242572E+003
1.57199999999999E-006,1.99790000000000E+004,5.93415752016847E+003,5.94790333133382E+003,1.38576714245956E+001,5.94994355754839E+003,5.94613490873776E+003
1.57399999999999E-006,1.99790000000000E+004,5.94209447691891E+003,5.94702600360680E+003,1.38571245852351E+001,5.94728877374621E+003,5.94632065124900E+003
1.57599999999999E-006,1.99790000000000E+004,5.92581959988207E+003,5.94715133613923E+003,1.38572027138861E+001,5.96249868924010E+003,5.94624722342368E+003
1.57799999999999E-006,1.99790000000000E+004,5.92337116693098E+003,5.94627400841221E+003,1.38566557521191E+001,5.97039837267087E+003,5.94645855954600E+003
1.57999999999999E-006,1.99790000000000E+004,5.91516277867208E+003,5.94602334334735E+003,1.38564994510917E+001,5.97992287284728E+003,5.94648248240640E+003
1.58199999999999E-006,1.99790000000000E+004,5.91117881683785E+003,5.94752733373653E+003,1.38574370823533E+001,5.97517791264671E+003,5.94621327624475E+003
1.58399999999999E-006,1.99790000000000E+004,5.92235718688078E+003,5.94759000000274E+003,1.38574761412147E+001,5.96369019779173E+003,5.94621027551993E+003
1.58599999999999E-006,1.99790000000000E+004,5.92704630873600E+003,5.94790333133382E+003,1.38576714245956E+001,5.95696105057654E+003,5.94612075021902E+003
1.58799999999999E-006,1.99790000000000E+004,5.93113372164991E+003,5.94765266626896E+003,1.38575151993477E+001,5.95440425147380E+003,5.94617704971027E+003
1.58999999999999E-006,1.99790000000000E+004,5.94457192685007E+003,5.94639934094464E+003,1.38567338982596E+001,5.94824993769296E+003,5.94640284343209E+003
1.59199999999999E-006,1.99790000000000E+004,5.94805611309944E+003,5.94596067708113E+003,1.38564603740124E+001,5.94749526409857E+003,5.94650911667722E+003
1.59399999999999E-006,1.99790000000000E+004,5.95032708909974E+003,5.94589801081492E+003,1.38564212962043E+001,5.94533951909081E+003,5.94648279694072E+003
1.59599999999999E-006,1.99790000000000E+004,5.94047493375890E+003,5.94596067708113E+003,1.38564603740124E+001,5.95485557819727E+003,5.94647574740027E+003
1.59799999999999E-006,1.99790000000000E+004,5.93087668896329E+003,5.94439402042574E+003,1.38554832100641E+001,5.97375797234972E+003,5.94678831427806E+003
1.59999999999999E-006,1.99790000000000E+004,5.94099787065134E+003,5.94395535656223E+003,1.38552095224709E+001,5.96633170031681E+003,5.94688942650821E+003
1.60199999999999E-006,1.99790000000000E+004,5.93748290131110E+003,5.94395535656223E+003,1.38552095224709E+001,5.96968861369828E+003,5.94686554522528E+003
1.60399999999999E-006,1.99790000000000E+004,5.93209931115072E+003,5.94389269029602E+003,1.38551704213249E+001,5.97549059650428E+003,5.94688503838108E+003
1.60599999999999E-006,1.99790000000000E+004,5.92698483657857E+003,5.94451935295817E+003,1.38555613999538E+001,5.97676857275318E+003,5.94674261471124E+003
1.60799999999999E-006,1.99790000000000E+004,5.93023135076695E+003,5.94552201321763E+003,1.38561868140457E+001,5.96780228280025E+003,5.94657804787283E+003
1.60999999999999E-006,1.99790000000000E+004,5.92270569700326E+003,5.94577267828249E+003,1.38563431384009E+001,5.97387453382438E+003,5.94653337337537E+003
1.61199999999999E-006,1.99790000000000E+004,5.91065681478617E+003,5.94671267227572E+003,1.38569292508565E+001,5.98048512249993E+003,5.94636769336637E+003
1.61399999999999E-006,1.99790000000000E+004,5.90151149334692E+003,5.94671267227572E+003,1.38569292508565E+001,5.98942386035976E+003,5.94633648256180E+003
1.61599999999999E-006,1.99790000000000E+004,5.90960576524827E+003,5.94708866987302E+003,1.38571636499249E+001,5.97925486333036E+003,5.94628542658090E+003
1.61799999999999E-006,1.99790000000000E+004,5.91087247085846E+003,5.94878065906084E+003,1.38582181211999E+001,5.96795969116361E+003,5.94595122754005E+003
1.61999999999999E-006,1.99790000000000E+004,5.93132379541119E+003,5.94765266626896E+003,1.38575151993477E+001,5.95434025676221E+003,5.94619609726709E+003
1.62199999999999E-006,1.99790000000000E+004,5.93678176326491E+003,5.94721400240545E+003,1.38572417771186E+001,5.95140605886694E+003,5.94627124568993E+003
1.62399999999999E-006,1.99790000000000E+004,5.94791842682732E+003,5.94733933493788E+003,1.38573199013980E+001,5.93964402533273E+003,5.94626423249439E+003
1.62599999999999E-006,1.99790000000000E+004,5.96066987671801E+003,5.94740200120410E+003,1.38573589624450E+001,5.92635672613359E+003,5.94622701118081E+003
1.62799999999999E-006,1.99790000000000E+004,5.97382450481711E+003,5.94596067708113E+003,1.38564603740124E+001,5.92152265795574E+003,5.94647826307774E+003
1.62999999999999E-006,1.99790000000000E+004,5.97599435114735E+003,5.94502068308790E+003,1.38558741303365E+001,5.92509969585395E+003,5.94669061926189E+003
1.63199999999999E-006,1.99790000000000E+004,5.97194292594545E+003,5.94389269029602E+003,1.38551704213249E+001,5.93559217416161E+003,5.94687675728148E+003
1.63399999999999E-006,1.99790000000000E+004,5.96922311247424E+003,5.94320336136764E+003,1.38547402605594E+001,5.94234386109997E+003,5.94700501032030E+003
1.63599999999999E-006,1.99790000000000E+004,5.96825239874686E+003,5.94370469149737E+003,1.38550531135093E+001,5.94043206819538E+003,5.94691925110986E+003
1.63799999999999E-006,1.99790000000000E+004,5.96397477187846E+003,5.94332869390008E+003,1.38548184781756E+001,5.94698948551040E+003,5.94700138468022E+003
1.63999999999999E-006,1.99790000000000E+004,5.96803480829106E+003,5.94307802883521E+003,1.38546620400237E+001,5.94436599747361E+003,5.94704355814637E+003
